Date,Open,High,Low,Close,Adj Close,Volume
2006-11-27,1665.0166015625,2461.524658203125,1575.0157470703125,2101.52099609375,2101.52099609375,3050
2006-11-28,1962.0196533203125,2529.025390625,1935.0194091796875,2061.0205078125,2061.0205078125,3540
2006-11-29,2182.521728515625,3330.033203125,2106.02099609375,3231.0322265625,3231.0322265625,12150
2006-11-30,3073.53076171875,3451.534423828125,2664.026611328125,2664.026611328125,2664.026611328125,5432
2006-12-01,2781.02783203125,2902.529052734375,2452.5244140625,2583.02587890625,2583.02587890625,2396
2006-12-04,2641.5263671875,2988.02978515625,2641.5263671875,2988.02978515625,2988.02978515625,3213
2006-12-05,2754.027587890625,2853.028564453125,2610.026123046875,2686.52685546875,2686.52685546875,1373
2006-12-06,2686.52685546875,3060.030517578125,2619.026123046875,2781.02783203125,2781.02783203125,3416
2006-12-07,2745.02734375,2992.530029296875,2740.52734375,2839.5283203125,2839.5283203125,1439
2006-12-08,2844.0283203125,3114.03125,2772.02783203125,2884.52880859375,2884.52880859375,2302
2006-12-11,2913.959228515625,2997.030029296875,2767.527587890625,2812.528076171875,2812.528076171875,966
2006-12-12,2835.0283203125,2871.02880859375,2619.026123046875,2691.02685546875,2691.02685546875,1015
2006-12-13,2700.027099609375,2785.52783203125,2493.02490234375,2542.525390625,2542.525390625,883
2006-12-14,2479.52490234375,2560.525634765625,2367.023681640625,2412.024169921875,2412.024169921875,879
2006-12-15,2380.52392578125,2452.5244140625,2214.022216796875,2322.023193359375,2322.023193359375,1122
2006-12-18,2362.523681640625,2430.0244140625,2227.522216796875,2254.5224609375,2254.5224609375,688
2006-12-19,2277.022705078125,2385.02392578125,2160.021484375,2299.52294921875,2299.52294921875,710
2006-12-20,2277.022705078125,2587.52587890625,2272.522705078125,2515.525146484375,2515.525146484375,1479
2006-12-21,2479.52490234375,2767.527587890625,2420.979248046875,2637.0263671875,2637.0263671875,1630
2006-12-22,2677.52685546875,2740.52734375,2349.0234375,2493.02490234375,2493.02490234375,1074
2006-12-26,2430.0244140625,2542.525390625,2380.52392578125,2380.52392578125,2380.52392578125,192
2006-12-27,2367.023681640625,2812.528076171875,2344.5234375,2542.525390625,2542.525390625,1590
2006-12-28,2574.025634765625,2623.526123046875,2574.025634765625,2623.526123046875,2623.526123046875,1003
2006-12-29,2560.525634765625,2673.026611328125,2475.024658203125,2592.02587890625,2592.02587890625,876
2007-01-03,2565.025634765625,2817.028076171875,2565.025634765625,2817.028076171875,2817.028076171875,925
2007-01-04,2704.527099609375,2880.02880859375,2551.525634765625,2817.028076171875,2817.028076171875,675
2007-01-05,2821.5283203125,2970.02978515625,2821.5283203125,2970.02978515625,2970.02978515625,411
2007-01-08,2965.529541015625,2965.529541015625,2830.5283203125,2947.529541015625,2947.529541015625,412
2007-01-09,2893.529052734375,3262.53271484375,2884.52880859375,3150.031494140625,3150.031494140625,1199
2007-01-10,3154.531494140625,3298.532958984375,3073.53076171875,3150.031494140625,3150.031494140625,506
2007-01-11,3150.031494140625,3442.534423828125,3096.031005859375,3118.53125,3118.53125,1287
2007-01-12,3127.53125,3348.033447265625,3127.53125,3172.53173828125,3172.53173828125,575
2007-01-16,3199.531982421875,3762.03759765625,3109.531005859375,3541.535400390625,3541.535400390625,3412
2007-01-17,3546.035400390625,3586.535888671875,3163.53173828125,3195.031982421875,3195.031982421875,1388
2007-01-18,3150.031494140625,3150.031494140625,2889.02880859375,3010.530029296875,3010.530029296875,1093
2007-01-19,2974.52978515625,3091.531005859375,2974.52978515625,3091.531005859375,3091.531005859375,363
2007-01-22,3127.53125,3132.03125,2727.02734375,2888.98388671875,2888.98388671875,281
2007-01-23,2920.529296875,3015.030029296875,2835.0283203125,2907.029052734375,2907.029052734375,242
2007-01-24,2889.02880859375,3015.030029296875,2781.02783203125,2857.528564453125,2857.528564453125,828
2007-01-25,2835.0283203125,2947.529541015625,2772.02783203125,2812.528076171875,2812.528076171875,334
2007-01-26,2785.52783203125,2866.528564453125,2700.027099609375,2866.528564453125,2866.528564453125,601
2007-01-29,2695.52685546875,2794.52783203125,2614.526123046875,2686.52685546875,2686.52685546875,412
2007-01-30,2664.026611328125,3028.5302734375,2601.026123046875,2682.02685546875,2682.02685546875,1789
2007-01-31,2673.026611328125,2781.02783203125,2605.526123046875,2641.5263671875,2641.5263671875,323
2007-02-01,2700.027099609375,2740.52734375,2632.5263671875,2686.52685546875,2686.52685546875,244
2007-02-02,2659.526611328125,2682.02685546875,2479.52490234375,2515.525146484375,2515.525146484375,497
2007-02-05,2533.525390625,2628.0263671875,2484.02490234375,2592.02587890625,2592.02587890625,228
2007-02-06,2614.526123046875,2821.5283203125,2614.526123046875,2821.5283203125,2821.5283203125,727
2007-02-07,2740.52734375,2767.527587890625,2655.026611328125,2745.02734375,2745.02734375,384
2007-02-08,2731.52734375,2772.02783203125,2682.02685546875,2731.52734375,2731.52734375,179
2007-02-09,2713.527099609375,2862.028564453125,2713.527099609375,2862.028564453125,2862.028564453125,292
2007-02-12,2844.0283203125,3033.0302734375,2844.0283203125,2961.029541015625,2961.029541015625,999
2007-02-13,3010.530029296875,3060.030517578125,2884.52880859375,2974.52978515625,2974.52978515625,661
2007-02-14,3037.5302734375,3082.53076171875,2925.029296875,3037.5302734375,3037.5302734375,645
2007-02-15,3060.030517578125,3060.030517578125,2835.0283203125,2857.528564453125,2857.528564453125,714
2007-02-16,2655.026611328125,2920.529296875,2430.0244140625,2875.52880859375,2875.52880859375,1228
2007-02-20,2875.52880859375,3141.031494140625,2799.028076171875,3078.03076171875,3078.03076171875,362
2007-02-21,3059.985595703125,3181.53173828125,2979.07470703125,3109.531005859375,3109.531005859375,207
2007-02-22,3132.03125,3235.532470703125,3060.030517578125,3177.03173828125,3177.03173828125,363
2007-02-23,3231.0322265625,3262.53271484375,3154.531494140625,3262.53271484375,3262.53271484375,178
2007-02-26,3145.531494140625,3150.031494140625,2988.02978515625,3096.031005859375,3096.031005859375,216
2007-02-27,2992.530029296875,3087.03076171875,2844.0283203125,2902.529052734375,2902.529052734375,423
2007-02-28,2844.0283203125,3010.530029296875,2844.0283203125,3010.530029296875,3010.530029296875,209
2007-03-01,2925.029296875,3046.530517578125,2835.0283203125,3046.530517578125,3046.530517578125,510
2007-03-02,2835.0283203125,2983.52978515625,2835.0283203125,2943.029541015625,2943.029541015625,421
2007-03-05,2947.529541015625,3078.03076171875,2947.529541015625,3078.03076171875,3078.03076171875,223
