Date,Open,High,Low,Close,Adj Close,Volume
2012-10-01,43.0,47.619998931884766,40.349998474121094,40.52000045776367,33.85524368286133,269140
2012-10-02,40.0,43.25,38.90999984741211,43.25,36.13620376586914,213945
2012-10-03,42.939998626708984,43.75,41.650001525878906,42.040000915527344,35.125240325927734,184292
2012-10-04,42.41999816894531,43.0099983215332,40.209999084472656,40.400001525878906,33.75498580932617,96095
2012-10-05,40.38999938964844,41.5,40.2599983215332,40.599998474121094,33.922088623046875,118591
2012-10-08,40.0,40.599998474121094,38.959999084472656,39.31999969482422,32.852622985839844,104170
2012-10-09,39.16999816894531,39.31999969482422,37.68000030517578,38.09000015258789,31.824928283691406,90893
2012-10-10,38.04999923706055,39.11000061035156,37.75899887084961,39.11000061035156,32.67717361450195,61752
2012-10-11,39.11000061035156,39.900001525878906,38.5,38.9900016784668,32.57689666748047,58827
2012-10-12,39.59000015258789,39.75,38.58000183105469,39.4900016784668,32.994659423828125,28141
2012-10-15,39.900001525878906,41.0,39.900001525878906,40.79999923706055,34.08919906616211,83734
2012-10-16,41.150001525878906,41.61000061035156,40.59000015258789,40.689998626708984,33.997283935546875,56909
2012-10-17,40.869998931884766,41.79999923706055,40.47999954223633,41.79999923706055,34.92470169067383,55670
2012-10-18,41.970001220703125,42.22999954223633,41.39500045776367,42.20000076293945,35.2589225769043,55638
2012-10-19,42.880001068115234,42.880001068115234,39.75,41.130001068115234,34.36491012573242,73474
2012-10-22,41.5099983215332,41.5099983215332,40.040000915527344,40.75,34.047420501708984,74660
2012-10-23,39.810001373291016,40.2599983215332,39.31999969482422,39.779998779296875,33.236961364746094,41095
2012-10-24,39.779998779296875,40.09000015258789,39.209999084472656,39.529998779296875,33.028079986572266,22117
2012-10-25,39.9900016784668,40.18000030517578,39.5,39.880001068115234,33.320518493652344,22742
2012-10-26,40.290000915527344,40.54990005493164,39.0,39.5099983215332,33.01137161254883,15369
2012-10-31,43.0,43.0,40.79999923706055,41.08000183105469,34.32313537597656,136689
2012-11-01,42.0,42.86000061035156,41.689998626708984,42.86000061035156,35.810367584228516,68229
2012-11-02,43.220001220703125,44.04999923706055,42.529998779296875,42.63999938964844,35.62653732299805,61786
2012-11-05,43.0,44.040000915527344,42.5099983215332,43.720001220703125,36.52891540527344,104143
2012-11-06,43.70000076293945,44.0099983215332,43.38999938964844,43.900001525878906,36.6793098449707,34629
2012-11-07,43.400001525878906,43.849998474121094,42.38999938964844,42.529998779296875,35.53464126586914,57737
2012-11-08,42.959999084472656,43.0,42.0,42.54999923706055,35.55134582519531,52871
2012-11-09,42.599998474121094,42.849998474121094,42.25,42.380001068115234,35.4093132019043,19016
2012-11-12,42.76499938964844,43.790000915527344,42.459999084472656,43.349998474121094,36.219757080078125,24858
2012-11-13,43.349998474121094,43.599998474121094,43.0,43.189998626708984,36.08608627319336,28170
2012-11-14,43.189998626708984,43.79999923706055,42.65999984741211,43.2599983215332,36.14456558227539,36304
2012-11-15,43.31999969482422,43.31999969482422,41.529998779296875,41.720001220703125,34.857879638671875,88459
2012-11-16,41.75,41.869998931884766,41.040000915527344,41.25,34.46516418457031,49741
2012-11-19,41.400001525878906,41.63999938964844,41.029998779296875,41.5,34.674049377441406,73966
2012-11-20,41.209999084472656,41.720001220703125,41.060001373291016,41.63999938964844,34.79103469848633,43993
2012-11-21,41.31999969482422,41.599998474121094,40.56999969482422,41.08000183105469,34.32313537597656,101230
2012-11-23,41.099998474121094,41.099998474121094,40.61000061035156,40.97999954223633,34.23958206176758,35608
2012-11-26,42.400001525878906,42.72999954223633,40.68000030517578,40.900001525878906,34.17274856567383,73868
2012-11-27,40.900001525878906,41.689998626708984,40.5099983215332,40.5099983215332,33.846885681152344,42030
